day,hour,minute,time_str,outdoor_temp,avg_indoor_temp,electric_power_kw,cumulative_kwh,avg_pmv,comfort_violated,total_occupancy,cooling_setpoint,heating_setpoint,run_mode,temp_PLENUM-1,humidity_PLENUM-1,pmv_PLENUM-1,power_PLENUM-1,kwh_PLENUM-1,occ_PLENUM-1,temp_SPACE1-1,humidity_SPACE1-1,pmv_SPACE1-1,power_SPACE1-1,kwh_SPACE1-1,occ_SPACE1-1,temp_SPACE2-1,humidity_SPACE2-1,pmv_SPACE2-1,power_SPACE2-1,kwh_SPACE2-1,occ_SPACE2-1,temp_SPACE3-1,humidity_SPACE3-1,pmv_SPACE3-1,power_SPACE3-1,kwh_SPACE3-1,occ_SPACE3-1,temp_SPACE4-1,humidity_SPACE4-1,pmv_SPACE4-1,power_SPACE4-1,kwh_SPACE4-1,occ_SPACE4-1,temp_SPACE5-1,humidity_SPACE5-1,pmv_SPACE5-1,power_SPACE5-1,kwh_SPACE5-1,occ_SPACE5-1
11,15,60,Day 11 15:60,20.0,26.8,17.0,1591.63,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,265.27,0,26.5,45.9,0.45,2.83,265.27,9,27.1,45.9,0.55,2.83,265.27,9,26.5,45.9,0.45,2.83,265.27,9,27.1,45.9,0.55,2.83,265.27,9,26.5,45.9,0.45,2.83,265.27,9
11,16,15,Day 11 16:15,19.68,26.8,17.0,1595.88,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,265.98,0,26.5,45.9,0.45,2.83,265.98,9,27.1,45.9,0.55,2.83,265.98,9,26.5,45.9,0.45,2.83,265.98,9,27.1,45.9,0.55,2.83,265.98,9,26.5,45.9,0.45,2.83,265.98,9
11,16,30,Day 11 16:30,19.35,26.8,17.0,1600.13,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,266.69,0,26.5,45.9,0.45,2.83,266.69,9,27.1,45.9,0.55,2.83,266.69,9,26.5,45.9,0.45,2.83,266.69,9,27.1,45.9,0.55,2.83,266.69,9,26.5,45.9,0.45,2.83,266.69,9
11,16,45,Day 11 16:45,19.02,26.8,17.0,1604.38,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,267.4,0,26.5,45.9,0.45,2.83,267.4,9,27.1,45.9,0.55,2.83,267.4,9,26.5,45.9,0.45,2.83,267.4,9,27.1,45.9,0.55,2.83,267.4,9,26.5,45.9,0.45,2.83,267.4,9
11,16,60,Day 11 16:60,18.7,26.8,17.0,1608.64,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,268.11,0,26.5,45.9,0.45,2.83,268.11,9,27.1,45.9,0.55,2.83,268.11,9,26.5,45.9,0.45,2.83,268.11,9,27.1,45.9,0.55,2.83,268.11,9,26.5,45.9,0.45,2.83,268.11,9
11,17,15,Day 11 17:15,18.38,26.8,17.0,1612.89,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,268.81,0,26.5,45.9,0.45,2.83,268.81,9,27.1,45.9,0.55,2.83,268.81,9,26.5,45.9,0.45,2.83,268.81,9,27.1,45.9,0.55,2.83,268.81,9,26.5,45.9,0.45,2.83,268.81,9
11,17,30,Day 11 17:30,18.05,26.8,17.0,1617.14,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,269.52,0,26.5,45.9,0.45,2.83,269.52,9,27.1,45.9,0.55,2.83,269.52,9,26.5,45.9,0.45,2.83,269.52,9,27.1,45.9,0.55,2.83,269.52,9,26.5,45.9,0.45,2.83,269.52,9
11,17,53,Day 11 17:53,17.72,26.8,17.0,1621.39,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,270.23,0,26.5,45.9,0.45,2.83,270.23,9,27.1,45.9,0.55,2.83,270.23,9,26.5,45.9,0.45,2.83,270.23,9,27.1,45.9,0.55,2.83,270.23,9,26.5,45.9,0.45,2.83,270.23,9
11,17,68,Day 11 17:68,17.4,26.8,17.0,1625.64,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,270.94,0,26.5,45.9,0.45,2.83,270.94,9,27.1,45.9,0.55,2.83,270.94,9,26.5,45.9,0.45,2.83,270.94,9,27.1,45.9,0.55,2.83,270.94,9,26.5,45.9,0.45,2.83,270.94,9
11,18,23,Day 11 18:23,17.07,26.8,13.59,1629.04,0.5,True,15.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.26,271.51,0,26.5,45.9,0.45,2.26,271.51,3,27.1,45.9,0.55,2.26,271.51,3,26.5,45.9,0.45,2.26,271.51,3,27.1,45.9,0.55,2.26,271.51,3,26.5,45.9,0.45,2.26,271.51,3
11,18,38,Day 11 18:38,16.75,26.8,13.59,1632.43,0.5,True,15.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.26,272.07,0,26.5,45.9,0.45,2.26,272.07,3,27.1,45.9,0.55,2.26,272.07,3,26.5,45.9,0.45,2.26,272.07,3,27.1,45.9,0.55,2.26,272.07,3,26.5,45.9,0.45,2.26,272.07,3
11,18,53,Day 11 18:53,16.43,26.8,13.59,1635.83,0.5,True,15.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.26,272.64,0,26.5,45.9,0.45,2.26,272.64,3,27.1,45.9,0.55,2.26,272.64,3,26.5,45.9,0.45,2.26,272.64,3,27.1,45.9,0.55,2.26,272.64,3,26.5,45.9,0.45,2.26,272.64,3
11,18,68,Day 11 18:68,16.1,26.8,13.59,1639.23,0.5,True,15.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.26,273.2,0,26.5,45.9,0.45,2.26,273.2,3,27.1,45.9,0.55,2.26,273.2,3,26.5,45.9,0.45,2.26,273.2,3,27.1,45.9,0.55,2.26,273.2,3,26.5,45.9,0.45,2.26,273.2,3
11,19,23,Day 11 19:23,15.93,26.8,11.88,1642.19,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,273.7,0,26.5,45.9,0.45,1.98,273.7,0,27.1,45.9,0.55,1.98,273.7,0,26.5,45.9,0.45,1.98,273.7,0,27.1,45.9,0.55,1.98,273.7,0,26.5,45.9,0.45,1.98,273.7,0
11,19,38,Day 11 19:38,15.75,26.8,11.88,1645.16,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,274.19,0,26.5,45.9,0.45,1.98,274.19,0,27.1,45.9,0.55,1.98,274.19,0,26.5,45.9,0.45,1.98,274.19,0,27.1,45.9,0.55,1.98,274.19,0,26.5,45.9,0.45,1.98,274.19,0
11,19,53,Day 11 19:53,15.58,26.8,11.88,1648.13,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,274.69,0,26.5,45.9,0.45,1.98,274.69,0,27.1,45.9,0.55,1.98,274.69,0,26.5,45.9,0.45,1.98,274.69,0,27.1,45.9,0.55,1.98,274.69,0,26.5,45.9,0.45,1.98,274.69,0
11,19,68,Day 11 19:68,15.4,26.8,11.88,1651.1,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,275.18,0,26.5,45.9,0.45,1.98,275.18,0,27.1,45.9,0.55,1.98,275.18,0,26.5,45.9,0.45,1.98,275.18,0,27.1,45.9,0.55,1.98,275.18,0,26.5,45.9,0.45,1.98,275.18,0
11,20,23,Day 11 20:23,15.2,26.8,11.88,1654.07,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,275.68,0,26.5,45.9,0.45,1.98,275.68,0,27.1,45.9,0.55,1.98,275.68,0,26.5,45.9,0.45,1.98,275.68,0,27.1,45.9,0.55,1.98,275.68,0,26.5,45.9,0.45,1.98,275.68,0
11,20,30,Day 11 20:30,15.0,26.8,11.88,1657.04,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,276.17,0,26.5,45.9,0.45,1.98,276.17,0,27.1,45.9,0.55,1.98,276.17,0,26.5,45.9,0.45,1.98,276.17,0,27.1,45.9,0.55,1.98,276.17,0,26.5,45.9,0.45,1.98,276.17,0
11,20,45,Day 11 20:45,14.8,26.8,11.88,1660.01,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,276.67,0,26.5,45.9,0.45,1.98,276.67,0,27.1,45.9,0.55,1.98,276.67,0,26.5,45.9,0.45,1.98,276.67,0,27.1,45.9,0.55,1.98,276.67,0,26.5,45.9,0.45,1.98,276.67,0
11,20,60,Day 11 20:60,14.6,26.8,11.88,1662.98,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,277.16,0,26.5,45.9,0.45,1.98,277.16,0,27.1,45.9,0.55,1.98,277.16,0,26.5,45.9,0.45,1.98,277.16,0,27.1,45.9,0.55,1.98,277.16,0,26.5,45.9,0.45,1.98,277.16,0
11,21,15,Day 11 21:15,14.42,26.8,11.88,1665.94,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,277.66,0,26.5,45.9,0.45,1.98,277.66,0,27.1,45.9,0.55,1.98,277.66,0,26.5,45.9,0.45,1.98,277.66,0,27.1,45.9,0.55,1.98,277.66,0,26.5,45.9,0.45,1.98,277.66,0
11,21,30,Day 11 21:30,14.25,26.8,11.88,1668.91,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,278.15,0,26.5,45.9,0.45,1.98,278.15,0,27.1,45.9,0.55,1.98,278.15,0,26.5,45.9,0.45,1.98,278.15,0,27.1,45.9,0.55,1.98,278.15,0,26.5,45.9,0.45,1.98,278.15,0
11,21,45,Day 11 21:45,14.08,26.8,11.88,1671.88,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,278.65,0,26.5,45.9,0.45,1.98,278.65,0,27.1,45.9,0.55,1.98,278.65,0,26.5,45.9,0.45,1.98,278.65,0,27.1,45.9,0.55,1.98,278.65,0,26.5,45.9,0.45,1.98,278.65,0
11,21,60,Day 11 21:60,13.9,26.8,11.88,1674.85,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,279.14,0,26.5,45.9,0.45,1.98,279.14,0,27.1,45.9,0.55,1.98,279.14,0,26.5,45.9,0.45,1.98,279.14,0,27.1,45.9,0.55,1.98,279.14,0,26.5,45.9,0.45,1.98,279.14,0
11,22,15,Day 11 22:15,13.9,26.8,11.88,1677.82,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,279.64,0,26.5,45.9,0.45,1.98,279.64,0,27.1,45.9,0.55,1.98,279.64,0,26.5,45.9,0.45,1.98,279.64,0,27.1,45.9,0.55,1.98,279.64,0,26.5,45.9,0.45,1.98,279.64,0
11,22,30,Day 11 22:30,13.9,26.8,11.88,1680.79,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,280.13,0,26.5,45.9,0.45,1.98,280.13,0,27.1,45.9,0.55,1.98,280.13,0,26.5,45.9,0.45,1.98,280.13,0,27.1,45.9,0.55,1.98,280.13,0,26.5,45.9,0.45,1.98,280.13,0
11,22,45,Day 11 22:45,13.9,26.8,11.88,1683.76,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,280.63,0,26.5,45.9,0.45,1.98,280.63,0,27.1,45.9,0.55,1.98,280.63,0,26.5,45.9,0.45,1.98,280.63,0,27.1,45.9,0.55,1.98,280.63,0,26.5,45.9,0.45,1.98,280.63,0
11,22,60,Day 11 22:60,13.9,26.8,11.88,1686.73,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,281.12,0,26.5,45.9,0.45,1.98,281.12,0,27.1,45.9,0.55,1.98,281.12,0,26.5,45.9,0.45,1.98,281.12,0,27.1,45.9,0.55,1.98,281.12,0,26.5,45.9,0.45,1.98,281.12,0
11,23,15,Day 11 23:15,13.9,26.8,11.88,1689.69,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,281.62,0,26.5,45.9,0.45,1.98,281.62,0,27.1,45.9,0.55,1.98,281.62,0,26.5,45.9,0.45,1.98,281.62,0,27.1,45.9,0.55,1.98,281.62,0,26.5,45.9,0.45,1.98,281.62,0
11,23,30,Day 11 23:30,13.9,26.8,11.88,1692.66,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,282.11,0,26.5,45.9,0.45,1.98,282.11,0,27.1,45.9,0.55,1.98,282.11,0,26.5,45.9,0.45,1.98,282.11,0,27.1,45.9,0.55,1.98,282.11,0,26.5,45.9,0.45,1.98,282.11,0
11,23,45,Day 11 23:45,13.9,26.8,11.88,1695.63,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,282.61,0,26.5,45.9,0.45,1.98,282.61,0,27.1,45.9,0.55,1.98,282.61,0,26.5,45.9,0.45,1.98,282.61,0,27.1,45.9,0.55,1.98,282.61,0,26.5,45.9,0.45,1.98,282.61,0
11,23,60,Day 11 23:60,13.9,26.8,11.88,1698.6,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,283.1,0,26.5,45.9,0.45,1.98,283.1,0,27.1,45.9,0.55,1.98,283.1,0,26.5,45.9,0.45,1.98,283.1,0,27.1,45.9,0.55,1.98,283.1,0,26.5,45.9,0.45,1.98,283.1,0
12,0,15,Day 12 00:15,13.9,26.8,11.88,1701.57,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,283.59,0,26.5,45.9,0.45,1.98,283.59,0,27.1,45.9,0.55,1.98,283.59,0,26.5,45.9,0.45,1.98,283.59,0,27.1,45.9,0.55,1.98,283.59,0,26.5,45.9,0.45,1.98,283.59,0
12,0,30,Day 12 00:30,13.9,26.8,11.88,1704.54,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,284.09,0,26.5,45.9,0.45,1.98,284.09,0,27.1,45.9,0.55,1.98,284.09,0,26.5,45.9,0.45,1.98,284.09,0,27.1,45.9,0.55,1.98,284.09,0,26.5,45.9,0.45,1.98,284.09,0
12,0,45,Day 12 00:45,13.9,26.8,11.88,1707.51,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,284.58,0,26.5,45.9,0.45,1.98,284.58,0,27.1,45.9,0.55,1.98,284.58,0,26.5,45.9,0.45,1.98,284.58,0,27.1,45.9,0.55,1.98,284.58,0,26.5,45.9,0.45,1.98,284.58,0
12,0,60,Day 12 00:60,13.9,26.8,11.88,1710.48,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,285.08,0,26.5,45.9,0.45,1.98,285.08,0,27.1,45.9,0.55,1.98,285.08,0,26.5,45.9,0.45,1.98,285.08,0,27.1,45.9,0.55,1.98,285.08,0,26.5,45.9,0.45,1.98,285.08,0
12,1,15,Day 12 01:15,13.95,26.8,11.88,1713.44,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,285.57,0,26.5,45.9,0.45,1.98,285.57,0,27.1,45.9,0.55,1.98,285.57,0,26.5,45.9,0.45,1.98,285.57,0,27.1,45.9,0.55,1.98,285.57,0,26.5,45.9,0.45,1.98,285.57,0
12,1,30,Day 12 01:30,14.0,26.8,11.88,1716.41,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,286.07,0,26.5,45.9,0.45,1.98,286.07,0,27.1,45.9,0.55,1.98,286.07,0,26.5,45.9,0.45,1.98,286.07,0,27.1,45.9,0.55,1.98,286.07,0,26.5,45.9,0.45,1.98,286.07,0
12,1,45,Day 12 01:45,14.05,26.8,11.88,1719.38,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,286.56,0,26.5,45.9,0.45,1.98,286.56,0,27.1,45.9,0.55,1.98,286.56,0,26.5,45.9,0.45,1.98,286.56,0,27.1,45.9,0.55,1.98,286.56,0,26.5,45.9,0.45,1.98,286.56,0
12,1,60,Day 12 01:60,14.1,26.8,11.88,1722.35,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,287.06,0,26.5,45.9,0.45,1.98,287.06,0,27.1,45.9,0.55,1.98,287.06,0,26.5,45.9,0.45,1.98,287.06,0,27.1,45.9,0.55,1.98,287.06,0,26.5,45.9,0.45,1.98,287.06,0
12,2,15,Day 12 02:15,14.12,26.8,11.88,1725.32,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,287.55,0,26.5,45.9,0.45,1.98,287.55,0,27.1,45.9,0.55,1.98,287.55,0,26.5,45.9,0.45,1.98,287.55,0,27.1,45.9,0.55,1.98,287.55,0,26.5,45.9,0.45,1.98,287.55,0
12,2,30,Day 12 02:30,14.15,26.8,11.88,1728.29,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,288.05,0,26.5,45.9,0.45,1.98,288.05,0,27.1,45.9,0.55,1.98,288.05,0,26.5,45.9,0.45,1.98,288.05,0,27.1,45.9,0.55,1.98,288.05,0,26.5,45.9,0.45,1.98,288.05,0
12,2,45,Day 12 02:45,14.17,26.8,11.88,1731.26,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,288.54,0,26.5,45.9,0.45,1.98,288.54,0,27.1,45.9,0.55,1.98,288.54,0,26.5,45.9,0.45,1.98,288.54,0,27.1,45.9,0.55,1.98,288.54,0,26.5,45.9,0.45,1.98,288.54,0
12,2,60,Day 12 02:60,14.2,26.8,11.88,1734.23,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,289.04,0,26.5,45.9,0.45,1.98,289.04,0,27.1,45.9,0.55,1.98,289.04,0,26.5,45.9,0.45,1.98,289.04,0,27.1,45.9,0.55,1.98,289.04,0,26.5,45.9,0.45,1.98,289.04,0
12,3,15,Day 12 03:15,14.25,26.8,11.88,1737.19,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,289.53,0,26.5,45.9,0.45,1.98,289.53,0,27.1,45.9,0.55,1.98,289.53,0,26.5,45.9,0.45,1.98,289.53,0,27.1,45.9,0.55,1.98,289.53,0,26.5,45.9,0.45,1.98,289.53,0
12,3,30,Day 12 03:30,14.3,26.8,11.88,1740.16,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,290.03,0,26.5,45.9,0.45,1.98,290.03,0,27.1,45.9,0.55,1.98,290.03,0,26.5,45.9,0.45,1.98,290.03,0,27.1,45.9,0.55,1.98,290.03,0,26.5,45.9,0.45,1.98,290.03,0
12,3,45,Day 12 03:45,14.35,26.8,11.88,1743.13,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,290.52,0,26.5,45.9,0.45,1.98,290.52,0,27.1,45.9,0.55,1.98,290.52,0,26.5,45.9,0.45,1.98,290.52,0,27.1,45.9,0.55,1.98,290.52,0,26.5,45.9,0.45,1.98,290.52,0
12,3,60,Day 12 03:60,14.4,26.8,11.88,1746.1,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,291.02,0,26.5,45.9,0.45,1.98,291.02,0,27.1,45.9,0.55,1.98,291.02,0,26.5,45.9,0.45,1.98,291.02,0,27.1,45.9,0.55,1.98,291.02,0,26.5,45.9,0.45,1.98,291.02,0
12,4,15,Day 12 04:15,14.35,26.8,11.88,1749.07,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,291.51,0,26.5,45.9,0.45,1.98,291.51,0,27.1,45.9,0.55,1.98,291.51,0,26.5,45.9,0.45,1.98,291.51,0,27.1,45.9,0.55,1.98,291.51,0,26.5,45.9,0.45,1.98,291.51,0
12,4,30,Day 12 04:30,14.3,26.8,11.88,1752.04,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,292.01,0,26.5,45.9,0.45,1.98,292.01,0,27.1,45.9,0.55,1.98,292.01,0,26.5,45.9,0.45,1.98,292.01,0,27.1,45.9,0.55,1.98,292.01,0,26.5,45.9,0.45,1.98,292.01,0
12,4,45,Day 12 04:45,14.25,26.8,11.88,1755.01,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,292.5,0,26.5,45.9,0.45,1.98,292.5,0,27.1,45.9,0.55,1.98,292.5,0,26.5,45.9,0.45,1.98,292.5,0,27.1,45.9,0.55,1.98,292.5,0,26.5,45.9,0.45,1.98,292.5,0
12,4,60,Day 12 04:60,14.2,26.8,11.88,1757.98,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,293.0,0,26.5,45.9,0.45,1.98,293.0,0,27.1,45.9,0.55,1.98,293.0,0,26.5,45.9,0.45,1.98,293.0,0,27.1,45.9,0.55,1.98,293.0,0,26.5,45.9,0.45,1.98,293.0,0
12,5,15,Day 12 05:15,14.17,26.8,11.88,1760.94,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,293.49,0,26.5,45.9,0.45,1.98,293.49,0,27.1,45.9,0.55,1.98,293.49,0,26.5,45.9,0.45,1.98,293.49,0,27.1,45.9,0.55,1.98,293.49,0,26.5,45.9,0.45,1.98,293.49,0
12,5,30,Day 12 05:30,14.15,26.8,11.88,1763.91,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,293.99,0,26.5,45.9,0.45,1.98,293.99,0,27.1,45.9,0.55,1.98,293.99,0,26.5,45.9,0.45,1.98,293.99,0,27.1,45.9,0.55,1.98,293.99,0,26.5,45.9,0.45,1.98,293.99,0
12,5,45,Day 12 05:45,14.12,26.8,11.88,1766.88,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,294.48,0,26.5,45.9,0.45,1.98,294.48,0,27.1,45.9,0.55,1.98,294.48,0,26.5,45.9,0.45,1.98,294.48,0,27.1,45.9,0.55,1.98,294.48,0,26.5,45.9,0.45,1.98,294.48,0
12,5,60,Day 12 05:60,14.1,26.8,11.88,1769.85,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,294.98,0,26.5,45.9,0.45,1.98,294.98,0,27.1,45.9,0.55,1.98,294.98,0,26.5,45.9,0.45,1.98,294.98,0,27.1,45.9,0.55,1.98,294.98,0,26.5,45.9,0.45,1.98,294.98,0
12,6,15,Day 12 06:15,14.05,26.8,11.88,1772.82,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,295.47,0,26.5,45.9,0.45,1.98,295.47,0,27.1,45.9,0.55,1.98,295.47,0,26.5,45.9,0.45,1.98,295.47,0,27.1,45.9,0.55,1.98,295.47,0,26.5,45.9,0.45,1.98,295.47,0
12,6,30,Day 12 06:30,14.0,26.8,11.88,1775.79,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,295.96,0,26.5,45.9,0.45,1.98,295.96,0,27.1,45.9,0.55,1.98,295.96,0,26.5,45.9,0.45,1.98,295.96,0,27.1,45.9,0.55,1.98,295.96,0,26.5,45.9,0.45,1.98,295.96,0
12,6,45,Day 12 06:45,13.95,26.8,11.88,1778.76,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,296.46,0,26.5,45.9,0.45,1.98,296.46,0,27.1,45.9,0.55,1.98,296.46,0,26.5,45.9,0.45,1.98,296.46,0,27.1,45.9,0.55,1.98,296.46,0,26.5,45.9,0.45,1.98,296.46,0
12,6,60,Day 12 06:60,13.9,26.8,11.88,1781.73,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,296.95,0,26.5,45.9,0.45,1.98,296.95,0,27.1,45.9,0.55,1.98,296.95,0,26.5,45.9,0.45,1.98,296.95,0,27.1,45.9,0.55,1.98,296.95,0,26.5,45.9,0.45,1.98,296.95,0
12,7,23,Day 12 07:23,14.23,26.8,13.59,1785.12,0.5,True,15.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.26,297.52,0,26.5,45.9,0.45,2.26,297.52,3,27.1,45.9,0.55,2.26,297.52,3,26.5,45.9,0.45,2.26,297.52,3,27.1,45.9,0.55,2.26,297.52,3,26.5,45.9,0.45,2.26,297.52,3
12,7,38,Day 12 07:38,14.55,26.8,13.59,1788.52,0.5,True,15.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.26,298.09,0,26.5,45.9,0.45,2.26,298.09,3,27.1,45.9,0.55,2.26,298.09,3,26.5,45.9,0.45,2.26,298.09,3,27.1,45.9,0.55,2.26,298.09,3,26.5,45.9,0.45,2.26,298.09,3
12,7,53,Day 12 07:53,14.87,26.8,13.59,1791.91,0.5,True,15.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.26,298.65,0,26.5,45.9,0.45,2.26,298.65,3,27.1,45.9,0.55,2.26,298.65,3,26.5,45.9,0.45,2.26,298.65,3,27.1,45.9,0.55,2.26,298.65,3,26.5,45.9,0.45,2.26,298.65,3
12,7,68,Day 12 07:68,15.2,26.8,13.59,1795.31,0.5,True,15.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.26,299.22,0,26.5,45.9,0.45,2.26,299.22,3,27.1,45.9,0.55,2.26,299.22,3,26.5,45.9,0.45,2.26,299.22,3,27.1,45.9,0.55,2.26,299.22,3,26.5,45.9,0.45,2.26,299.22,3
12,8,23,Day 12 08:23,15.52,26.8,17.0,1799.56,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,299.93,0,26.5,45.9,0.45,2.83,299.93,9,27.1,45.9,0.55,2.83,299.93,9,26.5,45.9,0.45,2.83,299.93,9,27.1,45.9,0.55,2.83,299.93,9,26.5,45.9,0.45,2.83,299.93,9
12,8,38,Day 12 08:38,15.85,26.8,17.0,1803.81,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,300.64,0,26.5,45.9,0.45,2.83,300.64,9,27.1,45.9,0.55,2.83,300.64,9,26.5,45.9,0.45,2.83,300.64,9,27.1,45.9,0.55,2.83,300.64,9,26.5,45.9,0.45,2.83,300.64,9
12,8,53,Day 12 08:53,16.18,26.8,17.0,1808.06,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,301.34,0,26.5,45.9,0.45,2.83,301.34,9,27.1,45.9,0.55,2.83,301.34,9,26.5,45.9,0.45,2.83,301.34,9,27.1,45.9,0.55,2.83,301.34,9,26.5,45.9,0.45,2.83,301.34,9
12,8,68,Day 12 08:68,16.5,26.8,17.0,1812.32,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,302.05,0,26.5,45.9,0.45,2.83,302.05,9,27.1,45.9,0.55,2.83,302.05,9,26.5,45.9,0.45,2.83,302.05,9,27.1,45.9,0.55,2.83,302.05,9,26.5,45.9,0.45,2.83,302.05,9
12,9,23,Day 12 09:23,16.82,26.8,17.0,1816.57,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,302.76,0,26.5,45.9,0.45,2.83,302.76,9,27.1,45.9,0.55,2.83,302.76,9,26.5,45.9,0.45,2.83,302.76,9,27.1,45.9,0.55,2.83,302.76,9,26.5,45.9,0.45,2.83,302.76,9
12,9,38,Day 12 09:38,17.15,26.8,17.0,1820.82,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,303.47,0,26.5,45.9,0.45,2.83,303.47,9,27.1,45.9,0.55,2.83,303.47,9,26.5,45.9,0.45,2.83,303.47,9,27.1,45.9,0.55,2.83,303.47,9,26.5,45.9,0.45,2.83,303.47,9
